prepro,encoding
this lady doesn t en know that a term in india lasts for years not years saali america de yaha hero banne ke liye aayi hai that s where the term is for years,0
emotions must be analysed or you re literally the sla of your emotions,1
she is so much iellige,0
the process can be tested by taking them in army and recording their activities which data can be further used for the study on effect of homosexuality on army efficiency,0
great review sir hoping more reviews like this,0
can u gi kgf movie review becoz u ha e kgf trailer review sooo,0
kasturi what in your dictionary means disse addressing a group of novice individuals to fill them up with sedation and hatred towards the coury and its policy makers,0
learn from eryone follow no one,0
nowadays shortmovies is far better than bollywood mainstream movies,0
men are not abo women but the opposite is also true we are equal,0
nice nice nice nice nice nice nice,0
you are also not totally pure you are exaggerating so much,1
top sameer punjabi hi,0
melt down please for hean s sake do not say hyper bowl the word is pronounced hai pur buh lee dizzy disagree i dizz agree with you and with dizzying neck and head mos,0
i just fell in lo with this guy s personality and way of thinking he diced the movie plot precisely erything he says is ry realistic respect from a pakistani girl you go sirrrr,0
liquor should be totally banned administration and police must be strict and such actions should be dealt with iron hand people should be alert and aware bengal is fast becoming hell,1
positi the kind of insults and accusations you ha berated me with real the true nature of feminism,2
why the ecceric lady is still in india,0
kabir singh is far better than hindi garbage movies and hinduphobic chutiya movies,0
you are absolutely right bro respect for you,0
go and watch fing channel videos,0
god bless jhangir bahut badiya kiya this is the result of injustice and the bastard indian bitches should realise this,2
brother please make a video on punjabi songs,0
who is arundhati roy is she abo constitution whats her aukkaat answer is she is anti indian by all mean so madam u hv no right what to say or not just shut your mouth v r with modiji and amit shah v r voters not slas,2
not liberal opposing but people of bajrang dal shiv sena karni sena ai romeo squad gang opposing the movie,1
freedom of speech does not gi anyone the right to incite people to commit crimes kastori shankar is stupid nupur is absolutely right,0
arjun reddy was also a morally ethically destructi film,0
lo your review first to watch,0
i thought that lgbt are minority so it shouldn t effect much right,0
nice acting guys mind blowing,0
thakur actually pratik is one of the few critics whom we can trust and he is leading the bollywood industry and audience in a good direction,0
such incidences will increase now no other remedy,0
ya do one on that too,0
hai i m watching waiting for your call call me friends for,0
ranu is a gost,2
if you can see this man always emphasises on one thing that is to be rational in ery situation,0
i knew it was coming lol,0
you are good good good good,0
there is no one character of doctor like singh its a movie nothing else bollywood movies has to more impro they impact negati thoughts to the whole youth,0
